data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Pre May 16,X000145,COMPLETED,2005,Melbourne (CBD),58,16-22 Liverpool Street MELBOURNE VIC 3000,105659,,,,,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.971548,-37.81105993,"-37.81105993, 144.971548"
Pre May 16,X000174,COMPLETED,2003,Melbourne (CBD),68,Unilodge on Lonsdale 35-41 Lonsdale Street MELBOURNE VIC 3000,105670,,,,,22,42,0,0,0,0,226,0,226,0,0,0,0,0,0,69,206,0,0,0,0,0,0,0,0,0,0,144.9711505,-37.80996062,"-37.80996062, 144.9711505"
Pre May 16,X000198,COMPLETED,2004,Melbourne (CBD),76,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,,,,,48,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.965725,-37.81067869,"-37.81067869, 144.965725"
Pre May 16,X000201,COMPLETED,2015,Melbourne (CBD),77,166-170 Lonsdale Street MELBOURNE VIC 3000,105751,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,384,0,0,0,0,190,0,0,0,0,0,144.9673695,-37.81056735,"-37.81056735, 144.9673695"
Pre May 16,X000069,COMPLETED,2014,Melbourne (CBD),31,601-611 Little Collins Street MELBOURNE VIC 3000,105945,,,,,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,0,0,194,0,0,0,0,0,144.9549044,-37.81802841,"-37.81802841, 144.9549044"
Pre May 16,X000261,COMPLETED,2014,Melbourne (CBD),95,22-32 Little La Trobe Street MELBOURNE VIC 3000,105989,,,,,18,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,144.9626725,-37.80917171,"-37.80917171, 144.9626725"
Pre May 16,X000185,COMPLETED,2010,Melbourne (CBD),72,551-555 Little Lonsdale Street MELBOURNE VIC 3000,106023,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,413,0,0,0,0,0,0,0,0,0,0,144.9555651,-37.81329565,"-37.81329565, 144.9555651"
Pre May 16,X000209,COMPLETED,2005,Melbourne (CBD),82,466-468 Little Lonsdale Street MELBOURNE VIC 3000,106031,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,216,0,0,0,0,0,144.955573,-37.81290461,"-37.81290461, 144.955573"
Pre May 16,X000212,COMPLETED,2010,Melbourne (CBD),83,La Banque Apartments 380-386 Little Lonsdale Street MELBOURNE VIC 3000,106035,,,,,36,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,144.9581022,-37.81209822,"-37.81209822, 144.9581022"
Pre May 16,X000217,COMPLETED,2014,Melbourne (CBD),84,280-294 Little Lonsdale Street MELBOURNE VIC 3000,106044,,,,,36,200,0,66,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,144.9609411,-37.81127448,"-37.81127448, 144.9609411"
Pre May 16,X000234,COMPLETED,2004,Melbourne (CBD),87,158-162 Little Lonsdale Street MELBOURNE VIC 3000,106047,,,,,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9671868,-37.80954011,"-37.80954011, 144.9671868"
Pre May 16,X000445,COMPLETED,2010,North Melbourne,309,275-285 MacAulay Road NORTH MELBOURNE VIC 3051,106302,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,144.9376304,-37.79551317,"-37.79551317, 144.9376304"
Pre May 16,X000962,COMPLETED,2007,Parkville,927,125-133 Manningham Street PARKVILLE VIC 3052,106414,,,,,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9403735,-37.78384346,"-37.78384346, 144.9403735"
Pre May 16,X000051,COMPLETED,2005,Melbourne (CBD),23,54-60 Market Street MELBOURNE VIC 3000,106436,,,,,24,37,0,0,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9608187,-37.81777732,"-37.81777732, 144.9608187"
Pre May 16,X000504,COMPLETED,2005,North Melbourne,361,15-19 O'Connell Street NORTH MELBOURNE VIC 3051,106990,,,,,4,0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9578386,-37.80543275,"-37.80543275, 144.9578386"
Pre May 16,X000361,COMPLETED,2014,Carlton,233,111-149 Nicholson Street CARLTON VIC 3053,107153,,,,,8,232,0,86,112,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.974439,-37.79730914,"-37.79730914, 144.974439"
Pre May 16,X000597,COMPLETED,2008,West Melbourne (Residential),435,39-47 Peel Street WEST MELBOURNE VIC 3003,107475,,,,,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,144.9554125,-37.80717882,"-37.80717882, 144.9554125"
Pre May 16,X000410,COMPLETED,2006,Carlton,263,233-251 Queensberry Street CARLTON VIC 3053,107873,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5494,0,0,0,0,0,0,0,0,0,0,0,144.9606972,-37.80460826,"-37.80460826, 144.9606972"
Pre May 16,X000482,COMPLETED,2012,North Melbourne,343,641-643 Queensberry Street NORTH MELBOURNE VIC 3051,107937,,,,,2,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9460769,-37.8029926,"-37.8029926, 144.9460769"
Pre May 16,X000373,COMPLETED,2009,Carlton,251,The Rathdowne 125-139 Rathdowne Street CARLTON VIC 3053,108157,,,,,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.969019,-37.80383243,"-37.80383243, 144.969019"
Pre May 16,X000585,COMPLETED,2013,West Melbourne (Residential),426,87-101 Roden Street WEST MELBOURNE VIC 3003,108344,,,,,6,92,0,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9487784,-37.80750405,"-37.80750405, 144.9487784"
Pre May 16,X000956,COMPLETED,2015,Parkville,908,197-259 Royal Parade PARKVILLE VIC 3052,108496,,,,,4,0,0,0,0,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,144.9581166,-37.78859493,"-37.78859493, 144.9581166"
Pre May 16,X000085,COMPLETED,2014,Melbourne (CBD),36,150-154 Collins Street MELBOURNE VIC 3000,108534,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19116,1415,0,0,0,0,0,0,0,143,0,0,144.968176,-37.81417708,"-37.81417708, 144.968176"
Pre May 16,X000239,COMPLETED,2015,Melbourne (CBD),87,302-324 Russell Street MELBOURNE VIC 3000,108566,,,,,55,439,0,207,201,31,0,0,0,0,0,0,0,0,0,263,204,0,0,0,0,0,0,0,146,149,0,144.9668052,-37.80930233,"-37.80930233, 144.9668052"
Pre May 16,X000062,COMPLETED,2013,Melbourne (CBD),27,42-44 Russell Street MELBOURNE VIC 3000,108592,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,550,0,0,0,0,279,0,0,0,0,0,144.9697387,-37.81556762,"-37.81556762, 144.9697387"
Pre May 16,X000711,COMPLETED,2006,Melbourne (Remainder),710,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,108617,,,,,2,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9755401,-37.83508742,"-37.83508742, 144.9755401"
Pre May 16,X000713,COMPLETED,2009,Melbourne (Remainder),710,393-401 St Kilda Road MELBOURNE VIC 3004,108621,,,,,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9760291,-37.83570805,"-37.83570805, 144.9760291"
Pre May 16,X000765,COMPLETED,2010,Melbourne (Remainder),760,505-507 St Kilda Road MELBOURNE VIC 3004,108643,,,,,21,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9792364,-37.84370941,"-37.84370941, 144.9792364"
Pre May 16,X001003,COMPLETED,2015,Docklands,1101,285-313 Spencer Street DOCKLANDS VIC 3008,108847,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28021,224,0,1331,0,0,112,0,0,300,220,0,144.9510174,-37.81380833,"-37.81380833, 144.9510174"
Pre May 16,X000591,COMPLETED,2014,West Melbourne (Residential),430,162-174 Rosslyn Street WEST MELBOURNE VIC 3003,108857,,,,,6,54,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,144.9489077,-37.80925477,"-37.80925477, 144.9489077"
Pre May 16,X000586,COMPLETED,2015,West Melbourne (Residential),427,135-137 Roden Street WEST MELBOURNE VIC 3003,108872,,,,,5,41,2,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,0,144.9475988,-37.80835644,"-37.80835644, 144.9475988"
Pre May 16,X000205,COMPLETED,2009,Melbourne (CBD),81,Atlantis Hotel & Tower 284-302 Spencer Street MELBOURNE VIC 3000,108960,,,,,36,205,0,0,0,0,0,0,0,0,232,0,232,0,0,0,288,0,0,0,0,0,0,0,0,0,0,144.9520545,-37.8137059,"-37.8137059, 144.9520545"
Pre May 16,X000204,COMPLETED,2005,Melbourne (CBD),81,Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,108961,,,,,26,150,0,0,0,0,0,0,0,0,0,0,0,0,0,210,209,0,0,0,0,0,0,0,0,0,0,144.9521671,-37.81395166,"-37.81395166, 144.9521671"
Pre May 16,X000039,COMPLETED,2009,Melbourne (CBD),21,Great Southern Hotel 44-64 Spencer Street MELBOURNE VIC 3000,108970,,,,,4,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9547847,-37.81972836,"-37.81972836, 144.9547847"
Pre May 16,X000386,COMPLETED,2013,Carlton,256,Tune Hotel 607-621 Swanston Street CARLTON VIC 3053,109323,,,,,9,42,0,33,8,1,0,0,0,0,235,0,235,0,0,0,0,0,0,0,0,256,0,0,26,18,0,144.9629645,-37.80404263,"-37.80404263, 144.9629645"
Pre May 16,X000330,COMPLETED,2010,Carlton,203,842-844 Swanston Street CARLTON VIC 3053,109355,,,,,4,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9649354,-37.79648227,"-37.79648227, 144.9649354"
Pre May 16,X000332,COMPLETED,2007,Carlton,204,College Square on Swanston 768-804 Swanston Street CARLTON VIC 3053,109359,,,,,11,0,0,0,0,0,553,0,553,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,144.9651744,-37.79783266,"-37.79783266, 144.9651744"
Pre May 16,X000382,COMPLETED,2009,Carlton,255,127-135 Pelham Street CARLTON VIC 3053,109366,,,,,13,0,0,0,0,0,219,0,219,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,144.9639452,-37.80276993,"-37.80276993, 144.9639452"
Pre May 16,X000629,COMPLETED,2014,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1018,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000632,COMPLETED,2010,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1132,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000686,COMPLETED,2005,East Melbourne,613,Victoria Brewery Site 412-442 Victoria Parade EAST MELBOURNE VIC 3002,109643,,,,,7,428,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,733,0,0,0,0,0,0,0,0,0,0,144.9856247,-37.81004691,"-37.81004691, 144.9856247"
Pre May 16,X000698,COMPLETED,2010,East Melbourne,644,68-90 Victoria Parade EAST MELBOURNE VIC 3002,109669,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9742889,-37.80856345,"-37.80856345, 144.9742889"
Pre May 16,X000317,COMPLETED,2011,Melbourne (CBD),125,51-57 Victoria Street MELBOURNE VIC 3000,109681,,,,,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,486,0,0,0,0,0,144.9606307,-37.80670752,"-37.80670752, 144.9606307"
Pre May 16,X000498,COMPLETED,2002,North Melbourne,357,328-350 Victoria Street NORTH MELBOURNE VIC 3051,109825,,,,,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,144.9547634,-37.80542601,"-37.80542601, 144.9547634"
Pre May 16,X000549,COMPLETED,2005,North Melbourne,378,11-21A Villiers Street NORTH MELBOURNE VIC 3051,109859,,,,,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9522644,-37.79962041,"-37.79962041, 144.9522644"
Pre May 16,X001170,COMPLETED,2015,West Melbourne (Residential),439,33-37 Walsh Street WEST MELBOURNE VIC 3003,109942,,,,,5,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9533881,-37.80842803,"-37.80842803, 144.9533881"
Pre May 16,X000155,COMPLETED,2014,Melbourne (CBD),62,189-203 William Street MELBOURNE VIC 3000,110099,,,,,24,480,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9570652,-37.81464582,"-37.81464582, 144.9570652"
Pre May 16,X000248,COMPLETED,2014,Melbourne (CBD),93,Art on the Park Apartments 330-352 William Street MELBOURNE VIC 3000,110140,,,,,36,354,0,291,62,1,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,558,0,0,445,266,0,144.9565752,-37.81124627,"-37.81124627, 144.9565752"
Pre May 16,X000537,COMPLETED,2005,North Melbourne,376,30-34 Wreckyn Street NORTH MELBOURNE VIC 3051,110260,,,,,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9545415,-37.80053674,"-37.80053674, 144.9545415"
Pre May 16,X000934,COMPLETED,2002,Southbank,812,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,110350,,,,,19,58,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9668593,-37.82173393,"-37.82173393, 144.9668593"
Pre May 16,X000928,COMPLETED,2015,Southbank,811,WRAP Residences 133-139 City Road SOUTHBANK VIC 3006,110362,,,,,41,287,0,129,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9635826,-37.82348398,"-37.82348398, 144.9635826"
Pre May 16,X000918,COMPLETED,2009,Southbank,808,Southbank One 174-184 City Road SOUTHBANK VIC 3006,110385,,,,,37,317,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,1414,0,0,0,0,0,0,0,0,0,0,144.9619163,-37.8238378,"-37.8238378, 144.9619163"
Pre May 16,X000943,COMPLETED,2015,Southbank,815,276-282 City Road SOUTHBANK VIC 3006,110394,,,,,23,108,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,144.9591382,-37.82638529,"-37.82638529, 144.9591382"
Pre May 16,X000937,COMPLETED,2010,Southbank,812,Triptych Apartments 8-10 Kavanagh Street SOUTHBANK VIC 3006,110413,,,,,30,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,144.9665796,-37.82248629,"-37.82248629, 144.9665796"
Pre May 16,X000761,COMPLETED,2013,Southbank,748,The Guilfoyle 35-47 Coventry Street SOUTHBANK VIC 3006,110456,,,,,21,353,0,205,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,144.9693921,-37.82956556,"-37.82956556, 144.9693921"
Pre May 16,X000718,COMPLETED,2013,Southbank,729,Tiara Apartments 46-50 Haig Street SOUTHBANK VIC 3006,110474,,,,,32,211,0,211,0,0,0,0,0,0,0,0,0,0,0,401,400,0,0,0,0,94,0,0,181,74,0,144.9569458,-37.8268301,"-37.8268301, 144.9569458"
Pre May 16,X000907,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9523045,-37.82538979,"-37.82538979, 144.9523045"
Pre May 16,X000908,COMPLETED,2011,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,144.9523045,-37.82538979,"-37.82538979, 144.9523045"
Pre May 16,X000910,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,20,0,0,0,0,0,0,0,0,0,396,0,396,0,0,1513,633,0,0,0,0,7011,0,0,0,0,0,144.9523045,-37.82538979,"-37.82538979, 144.9523045"
Pre May 16,X000880,COMPLETED,2009,Port Melbourne,790,344-370 Lorimer Street PORT MELBOURNE VIC 3207,110504,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,144.9101632,-37.82374211,"-37.82374211, 144.9101632"
Pre May 16,X000842,COMPLETED,2008,Port Melbourne,781,704-744 Lorimer Street PORT MELBOURNE VIC 3207,110516,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,2400,1718,0,0,0,0,0,0,0,0,144.9254499,-37.82167499,"-37.82167499, 144.9254499"
Pre May 16,X000909,COMPLETED,2011,Southbank,804,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,110537,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,144.9534093,-37.82429078,"-37.82429078, 144.9534093"
Pre May 16,X000914,COMPLETED,2010,Southbank,804,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,110537,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,144.9534093,-37.82429078,"-37.82429078, 144.9534093"
Pre May 16,X000836,COMPLETED,2009,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"-37.82302894, 144.9253878"
Pre May 16,X000837,COMPLETED,2003,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"-37.82302894, 144.9253878"
Pre May 16,X000839,COMPLETED,2007,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"-37.82302894, 144.9253878"
Pre May 16,X000846,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,144.9208695,-37.82604925,"-37.82604925, 144.9208695"
Pre May 16,X000850,COMPLETED,2005,Port Melbourne,786,189-219 Salmon Street PORT MELBOURNE VIC 3207,110591,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31902,0,0,0,0,0,0,0,0,0,0,0,144.9204815,-37.8247706,"-37.8247706, 144.9204815"
Pre May 16,X000843,COMPLETED,2006,Port Melbourne,784,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,144.9188427,-37.82228361,"-37.82228361, 144.9188427"
Pre May 16,X000845,COMPLETED,2013,Port Melbourne,784,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,1713,0,0,0,0,0,32,0,0,144.9188427,-37.82228361,"-37.82228361, 144.9188427"
Pre May 16,X000744,COMPLETED,2013,Southbank,738,152-166 Sturt Street SOUTHBANK VIC 3006,110622,,,,,26,317,0,135,182,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,144.9660716,-37.82539897,"-37.82539897, 144.9660716"
Pre May 16,X000737,COMPLETED,2002,Southbank,735,21-29 Moray Street SOUTHBANK VIC 3006,110631,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,144.9611301,-37.82729094,"-37.82729094, 144.9611301"
Pre May 16,X000053,COMPLETED,2005,Melbourne (CBD),24,The Mark On Collins Apartments 319-325 Collins Street MELBOURNE VIC 3000,110763,,,,,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9636649,-37.81693152,"-37.81693152, 144.9636649"
Pre May 16,X000056,COMPLETED,2014,Melbourne (CBD),25,233-239 Collins Street MELBOURNE VIC 3000,110857,,,,,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9661041,-37.81599654,"-37.81599654, 144.9661041"
Pre May 16,X000430,COMPLETED,2008,Carlton,266,16-26 Orr Street CARLTON VIC 3053,111078,,,,,9,0,0,0,0,0,116,0,116,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,144.9654006,-37.80634035,"-37.80634035, 144.9654006"
Pre May 16,X000109,COMPLETED,2010,Melbourne (CBD),46,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,111394,,,,,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,144.9674376,-37.81354622,"-37.81354622, 144.9674376"
Pre May 16,X000259,COMPLETED,2010,Melbourne (CBD),95,A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,500323,,,,,34,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,144.9626102,-37.80894115,"-37.80894115, 144.9626102"
Pre May 16,X000370,COMPLETED,2003,Carlton,245,Uropa Apartments 604-640 Swanston Street CARLTON VIC 3053,538825,,,,,12,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,144.9643355,-37.80194791,"-37.80194791, 144.9643355"
Pre May 16,X000524,COMPLETED,2014,North Melbourne,369,79-89 Leveson Street NORTH MELBOURNE VIC 3051,556344,,,,,4,21,0,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9509233,-37.80239447,"-37.80239447, 144.9509233"
Pre May 16,X000188,COMPLETED,2002,Melbourne (CBD),73,Victorian County Court 240-278 William Street MELBOURNE VIC 3000,559300,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23732,72,0,0,0,0,0,0,0,0,0,0,144.9576684,-37.81301404,"-37.81301404, 144.9576684"
Pre May 16,X000805,COMPLETED,2003,Docklands,773,58-70 Lorimer Street DOCKLANDS VIC 3008,560266,,,,,21,291,0,0,0,0,0,0,0,0,0,0,0,0,0,6590,4956,0,0,0,0,0,0,0,0,0,0,144.9464361,-37.82485726,"-37.82485726, 144.9464361"
Pre May 16,X001122,COMPLETED,2015,Docklands,1109,Ron Barassi Senior Park 492-534 Docklands Drive DOCKLANDS VIC 3008,561107,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,78,10,0,144.9346538,-37.81655265,"-37.81655265, 144.9346538"
Pre May 16,X000406,COMPLETED,2003,Carlton,263,Bouverie Close Apartments 1-19 Bouverie Street CARLTON VIC 3053,563935,,,,,10,155,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,144.9610904,-37.80609301,"-37.80609301, 144.9610904"
Pre May 16,X000407,COMPLETED,2010,Carlton,263,194-208 Victoria Street CARLTON VIC 3053,563936,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,144.9606615,-37.80608438,"-37.80608438, 144.9606615"
Pre May 16,X000379,COMPLETED,2007,Carlton,254,114-118 Cardigan Street CARLTON VIC 3053,565100,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,144.9651925,-37.80392907,"-37.80392907, 144.9651925"
Pre May 16,X000277,COMPLETED,2015,West Melbourne (Residential),101,34-36 Jeffcott Street WEST MELBOURNE VIC 3003,569276,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,9,7,0,144.9521597,-37.81142131,"-37.81142131, 144.9521597"
Pre May 16,X000895,COMPLETED,2002,Southbank,801,64-78 City Road SOUTHBANK VIC 3006,570659,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6455,681,0,0,0,0,0,0,0,0,0,0,144.9651292,-37.8217528,"-37.8217528, 144.9651292"
Pre May 16,X000896,COMPLETED,2002,Southbank,801,Travelodge 9 Riverside Quay SOUTHBANK VIC 3006,570811,,,,,11,0,0,0,0,0,0,0,0,0,275,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9652369,-37.82133225,"-37.82133225, 144.9652369"
Pre May 16,X000882,COMPLETED,2015,Port Melbourne,790,42-50 Wirraway Drive PORT MELBOURNE VIC 3207,570826,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,1569,0,0,0,0,0,62,0,0,144.908192,-37.82651064,"-37.82651064, 144.908192"
Pre May 16,X000333,COMPLETED,2003,Carlton,205,740-750 Swanston Street CARLTON VIC 3053,573290,,,,,13,0,0,0,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.964765,-37.79900074,"-37.79900074, 144.964765"
Pre May 16,X000508,COMPLETED,2008,North Melbourne,361,9-13 O'Connell Street NORTH MELBOURNE VIC 3051,573298,,,,,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,144.9579056,-37.8056038,"-37.8056038, 144.9579056"
